Ph,Turbidity,Temperature,Conductivity,Label
1.58,821.3458299,45.85442311,75.06699258,0
2.79,2071.112594,47.2300913,332.3390132,0
1.31,2748.673642,11.94012605,359.2861573,0
2.17,126.7630839,5.757845842,971.3617087,0
13.40,422.5027032,2.953078188,252.0550984,0
9.61,2609.377825,14.75734854,794.5966177,0
2.06,2258.161412,40.14568281,578.4589334,0
5.84,213.4373837,7.135154813,946.5025725,0
10.86,1518.186149,9.336283043,325.7522212,0
4.85,2863.771855,24.37596579,427.8988705,0
7.93,1857.762509,12.51362354,270.0341491,0
3.63,2026.638531,40.78145927,941.0376048,0
10.23,2083.231712,2.148104759,121.4638988,0
12.23,2612.943081,25.40909049,500.7063359,0
2.10,1020.742378,31.47607993,351.5237018,0
3.57,1862.669608,18.73895852,50.38083789,0
2.72,1002.635594,12.05174331,49.96795611,0
6.30,1828.633514,38.7232274,196.9495011,0
2.82,1560.575905,0.454626354,987.5316248,0
2.85,2654.424958,6.439055105,722.1650128,0
10.72,2333.539952,34.07237282,991.4066322,0
8.50,1209.554652,19.78943591,789.7758088,0
0.96,1593.543122,32.71432729,182.4192472,0
4.17,715.4792857,9.75633814,858.7699203,0
7.02,211.7884423,13.94315494,828.519398,0
6.43,2599.251628,22.75034296,312.6842819,0
3.98,112.4144199,14.4183446,851.9807936,0
4.56,1402.34109,32.62228775,9.179848987,0
10.84,1468.240003,13.13155542,175.2402909,0
2.44,2175.302645,22.69765295,635.5981483,0
8.51,1259.573283,26.64308943,975.4433619,0
8.46,1265.136406,30.00683266,551.4283014,0
4.39,2988.740292,21.30165801,249.4633246,0
2.35,616.5623128,22.56548145,943.58675,0
8.24,769.3992157,11.07579,968.130758,0
0.25,1102.12502,7.781771477,175.7363766,0
9.10,2209.458167,33.91150013,131.8450895,0
12.61,1946.614659,9.930433811,242.74299,0
7.45,1927.755715,22.07612945,134.6333022,0
0.02,2108.170432,16.18824755,583.7644712,0
9.43,1164.557719,18.95930343,285.1863195,0
10.89,70.2553952,14.51542162,58.34864709,0
4.72,981.5095242,47.62329344,187.1259557,0
12.19,1346.536854,28.47797672,827.3326816,0
11.81,2613.851412,40.31793997,363.9178932,0
4.28,754.8107745,18.76250307,309.827209,0
1.89,354.5841504,36.50645146,415.155474,0
1.66,2802.818082,11.78141756,244.0780167,0
9.34,2568.61484,0.768413371,630.6857584,0
3.11,2325.354046,46.0273661,923.9911802,0
7.13,466.2126675,3.944867423,248.1959864,0
2.03,1578.028022,6.569837523,728.1072842,0
5.53,1001.703403,47.97690412,174.1786317,0
12.07,698.1197597,36.47930919,34.90093765,0
13.85,2908.061516,27.07811216,910.2846906,0
7.14,1407.860149,0.925962388,16.87744343,0
12.29,1908.652862,41.52330736,315.2675931,0
2.22,1760.531873,13.94030835,124.0276581,0
7.28,313.943443,23.67192992,428.5845009,0
7.70,2193.275376,37.33466893,69.7459454,0
13.37,1261.66891,16.46801477,329.9308484,0
6.60,470.8025073,8.980854544,446.9639983,0
9.88,1248.141504,42.53934714,314.5833805,0
3.32,633.9019168,8.596786664,924.15668,0
3.56,1343.924174,38.06670362,550.0663599,0
6.99,248.0332142,25.3261424,299.5543691,0
6.76,608.1218243,31.9416484,783.6547106,0
10.00,1259.674476,36.46242079,568.7678467,0
12.57,2039.784585,12.58726412,555.554115,0
6.64,894.6247855,16.87598699,138.6886458,0
2.82,1751.926941,43.15071466,144.0278688,0
5.71,2372.577586,23.48121899,215.2035043,0
0.94,2047.901609,8.372460096,870.1541291,0
6.62,2174.028017,13.40213538,743.6511661,0
6.80,1620.379004,11.55013808,58.32955024,0
8.82,2198.156003,13.83826931,972.0256572,0
8.03,1682.63495,35.17951325,955.7046079,0
0.23,1502.416407,46.86284588,613.4275233,0
6.48,2738.215163,22.21269024,946.1852364,0
2.12,850.4050172,4.485646435,720.6369836,0
7.36,2696.617946,0.331039911,761.6990432,0
5.22,2138.898721,5.35351401,973.8160762,0
4.90,2988.472961,45.96154288,808.195725,0
3.93,936.2705898,21.57755521,710.0378089,0
1.17,2160.643813,11.79294646,516.3584297,0
4.33,1993.012389,40.91756448,562.1013601,0
6.57,1180.435955,28.54065539,738.6314573,0
11.04,1975.466151,24.65647686,797.4819373,0
0.07,1159.641151,24.11416391,455.9270197,0
6.70,186.4236872,0.178731372,215.8861786,0
3.93,2317.227565,0.611122111,159.8822807,0
3.22,2936.714063,15.67307112,956.5239084,0
9.33,110.815047,3.303581199,374.5736867,0
0.31,2108.551974,8.997288779,310.823278,0
7.22,247.9753806,18.91855985,799.461783,0
2.94,215.2942795,37.28351923,63.04319488,0
8.47,1649.895667,7.866294754,430.5676045,0
7.18,1174.478062,14.0631484,456.2197709,0
11.76,2472.79131,19.76509475,601.2696661,0
1.96,2731.324009,36.6915864,293.3816733,0
13.00,699.9116261,13.34831448,654.4928975,0
12.22,2038.991378,27.22112476,99.32749727,0
7.49,1490.191736,37.44245861,239.0184126,0
0.77,2091.756532,36.72242358,180.5312779,0
9.88,2501.692668,16.66040579,754.0533245,0
5.75,1609.959346,44.19960503,290.925588,0
3.23,1963.908042,20.59865311,728.1343217,0
6.53,1803.125785,26.78106304,932.8340206,0
5.34,1516.385906,12.41573579,696.1378496,0
9.79,2186.83302,47.82045967,189.577782,0
11.39,637.1256757,17.50079438,969.4307244,0
0.24,2471.171608,18.59598439,315.5811978,0
4.59,2767.007976,12.80161744,450.4192097,0
9.19,488.7990402,46.3001644,839.5135262,0
0.29,2846.348432,45.01367016,739.9092789,0
0.64,2338.148305,21.62335738,53.42385613,0
6.12,2720.615048,3.592792755,617.2445901,0
3.81,368.8801641,46.33180479,535.3769515,0
10.20,767.7631438,33.48850796,97.62512432,0
8.67,1905.240384,48.66442454,786.2035669,0
13.78,1486.473074,34.81936866,373.8022261,0
6.40,1381.053182,2.544018607,565.3855199,0
0.19,2277.168255,47.50542597,376.1744266,0
11.84,2321.415448,22.68964967,243.754672,0
5.92,575.1356449,36.26986854,807.3576899,0
4.88,366.9319927,8.995849494,328.2435305,0
7.97,1613.76534,14.02941244,448.9830439,0
0.70,1640.777293,9.078987724,317.331775,0
9.58,1688.009092,37.92500499,434.5400068,0
12.36,2462.164892,28.21359958,132.12846,0
2.80,2953.983268,22.83571926,947.0995949,0
0.06,2747.104479,12.08594584,535.888416,0
1.23,2774.602179,16.7715143,848.3907838,0
7.41,1648.272589,39.97293359,201.480484,0
10.56,306.1224213,5.197964844,688.2746181,0
12.42,1547.16167,7.65516363,394.4576017,0
3.63,2681.656975,15.63671854,805.7389414,0
8.30,581.6269617,31.02169285,541.6387117,0
8.64,806.3342372,32.93150489,63.57508848,0
10.56,1415.835219,31.91047996,527.2453794,0
12.28,2045.88298,46.68741326,849.2743151,0
4.48,2782.310066,18.29843432,415.8318287,0
5.83,1980.03028,6.07513923,755.616218,0
6.88,524.4925184,41.25051242,291.8776728,0
10.83,416.0863752,17.77968878,981.710416,0
5.92,1355.921796,11.18176209,954.7998095,0
5.51,1889.310263,13.81483001,496.7345904,0
11.95,2011.157942,13.43200397,434.2998414,0
5.03,2710.871473,38.05494623,956.298465,0
10.56,205.1698313,31.86737654,84.79321631,0
13.47,1012.979872,30.84420478,324.7219656,0
12.35,723.7645181,40.25421003,67.64896525,0
13.08,114.4869217,45.56893543,398.3692884,0
9.80,180.6849922,23.81467899,883.7727485,0
13.09,473.0218421,33.03772795,724.3817154,0
8.56,2957.170893,46.57850231,750.310287,0
1.31,424.6479817,25.45328485,378.3943256,0
8.86,1250.305348,4.771085677,668.9812636,0
3.42,2324.951433,35.11301791,266.7740045,0
1.17,2470.023094,5.880744661,239.4326716,0
5.87,307.4825291,6.774722905,374.6156421,0
9.33,1677.383514,34.87617974,524.5617712,0
9.10,1036.030762,3.687201788,511.9820601,0
0.73,960.4788291,41.00503945,784.6223245,0
1.73,560.4394384,33.90647104,370.9299889,0
13.96,1548.435801,35.14918932,262.4016116,0
2.24,246.8339011,0.9529006,282.0709989,0
12.00,2977.643572,4.047186492,295.1526432,0
9.71,1841.827133,37.1115496,249.8588132,0
2.26,1989.073666,13.17900096,266.7232711,0
6.25,1504.8439,48.59515628,447.826872,0
2.29,27.86699173,12.75404021,344.2988531,0
11.31,2241.327946,1.908514457,457.2673936,0
8.70,2510.660087,31.97892812,798.5242981,0
11.65,1019.909766,9.59784876,683.029915,0
5.06,736.8006256,31.92876914,339.1587446,0
6.99,2645.35554,16.23653212,117.4604186,0
0.68,1344.06813,42.83997256,587.3359131,0
4.82,1221.099078,15.92887533,881.4307034,0
7.07,1951.374458,45.41320936,680.5461606,0
13.83,681.1683669,31.64065923,849.6279383,0
11.96,1831.25333,30.94958632,816.5233739,0
13.72,1844.574659,8.21124818,49.84965878,0
7.53,2105.279983,26.23166652,18.25626489,0
2.68,865.6387232,31.53138438,457.5077544,0
5.75,639.867404,15.43904218,649.284289,0
6.13,2685.47433,32.9471134,476.5977017,0
4.29,2017.046393,0.702504076,529.3121874,0
11.35,1431.502157,10.3527326,764.0494868,0
10.28,1065.651499,45.99158009,739.9415891,0
3.37,1470.861126,27.03575666,574.5211076,0
12.48,90.49862383,43.87668649,894.431324,0
4.96,1338.052554,35.27385421,567.4191696,0
1.42,231.0907288,0.460060374,199.6627054,0
5.84,2819.28102,48.05211211,516.2133966,0
2.67,14.68321738,12.62105113,753.320694,0
2.41,1754.726999,14.66128036,873.528999,0
11.88,1310.248971,49.0857654,95.79957309,0
12.45,1499.10861,31.03662561,145.9569925,0
8.09,2508.730178,38.45416029,104.2026806,0
6.84,2928.542863,30.86373476,868.7079356,0
11.83,666.705401,28.59998946,422.7251802,0
6.26,2277.658549,7.803343371,487.7299425,0
1.90,2141.088726,43.80152648,811.2020571,0
1.75,286.660826,39.37050073,394.7249003,0
0.93,2355.48439,16.28662941,776.6314149,0
0.88,2911.322842,14.05180711,63.81905465,0
5.81,1835.633065,27.39156766,219.5156466,0
4.19,1414.352793,49.11474982,884.112233,0
8.96,747.4882611,22.03321064,163.1359175,0
10.78,2865.674862,8.761426661,327.1133463,0
0.68,798.7531943,15.10302648,818.1201803,0
5.24,1998.92238,21.02562602,475.3973903,0
4.42,1018.233256,24.81187219,399.8707398,0
12.84,1874.48504,15.88420375,742.7542001,0
13.01,356.0664151,41.81811101,987.1464783,0
3.23,811.5746498,9.188669471,828.037257,0
2.46,2833.697235,30.39992053,33.91884129,0
3.35,580.1153254,24.10892754,977.3334674,0
10.03,897.6673545,31.42410111,550.5684827,0
5.23,1964.13323,27.08997484,17.31457904,0
4.18,1255.272602,14.43954445,820.0669547,0
9.40,430.8669921,1.949540363,570.5178229,0
6.94,2012.10872,28.2922305,685.9997913,0
1.37,847.8758748,22.22240137,24.12732622,0
4.14,797.8465577,39.01914135,423.0412248,0
3.27,1624.593452,26.73709866,416.3035083,0
6.92,194.6605425,21.47868481,4.909546034,0
13.74,990.4403123,20.8227752,258.1869655,0
11.22,2350.445207,33.05935973,845.9231112,0
6.18,355.7634407,42.82102928,751.5683725,0
13.85,914.0559532,16.57524083,247.3739711,0
12.68,797.2683528,49.76007458,210.7092113,0
13.40,1828.454667,39.19150476,538.0992952,0
4.73,1976.99667,0.405975228,55.45538697,0
6.95,404.9930271,13.74468419,164.2859451,0
4.69,1231.552477,30.53610447,340.9579863,0
5.01,905.2226649,31.04190603,767.070148,0
0.48,1547.712784,19.18559025,196.103308,0
0.49,2379.297071,15.38829879,285.9537674,0
9.06,2068.043985,42.30136246,403.4844584,0
9.87,1501.245232,34.29763328,628.9204766,0
12.96,775.9970494,18.29497541,243.552214,0
13.22,1268.878018,27.98512445,229.4023835,0
7.21,246.6978345,38.42400747,386.919437,0
10.79,1231.623049,3.424826655,994.6971218,0
11.67,1861.901322,10.92095849,570.2551129,0
7.95,2667.378137,0.800120149,366.2619643,0
10.79,2710.796981,30.69670438,853.5183274,0
12.34,1634.005747,37.01491092,91.82482201,0
13.39,2876.442633,48.66269516,158.1183637,0
5.76,1161.083259,12.33210618,87.51878902,0
10.60,1041.039324,14.39472223,596.3624952,0
11.77,2534.32471,20.62800678,869.732063,0
11.60,1366.937628,26.25070725,609.4303443,0
11.93,2084.611499,43.19932695,764.8187773,0
10.20,673.3036665,10.04326018,842.7195885,0
9.47,2826.686785,22.30557476,842.2533975,0
7.81,1952.591092,9.449995717,882.3031419,0
9.44,280.8714734,4.839796974,957.4790802,0
13.60,1328.01223,43.84178149,345.0968606,0
9.02,2203.066724,33.13587444,712.929243,0
3.47,1671.351221,10.17383115,145.9062887,0
6.43,1509.965763,48.17874818,838.6383458,0
12.60,2378.315914,26.91323611,288.6496766,0
6.28,854.0895301,36.53215886,863.0727384,0
12.30,2691.019622,24.27017402,290.2878504,0
11.57,2273.092812,14.16795247,390.8610213,0
4.82,1176.502358,12.39661377,350.2801428,0
11.42,2793.18329,48.76897874,321.5069689,0
4.27,2994.758312,40.07514969,193.9434943,0
6.86,2331.783966,28.19455921,380.5411187,0
12.64,2470.349094,18.74312125,295.9837307,0
8.01,2430.951922,37.81633399,120.2939182,0
3.75,2275.252081,9.721719739,407.9026839,0
11.70,161.8604386,21.54403393,83.98903162,0
2.03,1713.129463,32.83594902,485.2324033,0
9.27,2248.907654,23.18991383,229.5525223,0
11.53,2003.915902,13.24123462,818.6574325,0
0.95,218.2003388,1.138375703,875.4001161,0
9.89,869.7099882,8.454448319,318.4311414,0
8.36,2989.333974,47.9805987,472.28986,0
0.48,1377.515957,20.56956634,636.4328561,0
7.31,547.7877946,31.51812869,116.0985256,0
6.76,2956.688595,49.57566052,961.4782027,0
2.54,2899.887474,29.29814188,686.4950828,0
11.22,2264.869296,35.93913648,70.54866983,0
6.57,1218.555165,28.48494893,934.6444569,0
10.07,2360.625983,12.13230204,121.6198293,0
11.34,2355.397228,45.74650209,145.4854276,0
8.49,2458.074208,47.80117207,714.9006082,0
6.17,522.0816255,22.84792229,372.5169508,0
9.40,2348.902188,49.76075014,375.6888918,0
0.08,1187.559144,9.144569866,916.9361716,0
2.60,923.6546952,41.12304219,24.87289095,0
1.85,2737.064812,24.20715242,376.5608152,0
13.70,1013.185963,46.08353062,991.2946162,0
8.50,434.668179,6.725345904,268.3822414,0
2.71,278.807673,8.278533084,630.900252,0
10.03,2501.476662,23.7449354,547.2937108,0
12.54,623.2994365,38.49528355,615.2870655,0
13.55,1865.137109,26.1572775,507.9359363,0
13.26,2268.976714,48.30413471,237.2297096,0
12.18,1399.61597,21.12741111,895.7796486,0
1.19,2539.730675,19.73270249,262.7589813,0
3.20,374.0253729,47.86830397,261.7850457,0
4.76,535.0195901,40.41428793,565.4446963,0
3.47,698.3685331,41.57348772,56.34572662,0
12.85,0.229407826,15.58617567,450.043712,0
6.65,1013.108347,10.21234441,846.4633219,0
0.87,1137.103935,19.15005784,287.1047956,0
11.54,51.95743158,33.84537364,801.6560636,0
0.60,1229.550915,26.70333984,748.8162182,0
2.75,1396.63751,20.08232507,886.9015033,0
0.39,2293.634869,35.31882326,30.65793849,0
8.74,1620.522315,24.53021571,632.7216486,0
2.61,658.5135677,10.05526103,467.00493,0
7.47,177.511937,4.179957875,785.5714815,0
2.81,1931.000883,37.41367328,785.6554955,0
9.44,604.1929961,26.13323853,134.0077136,0
6.77,2015.59612,13.60374596,788.1425767,0
7.50,2717.874333,24.7162591,250.1298567,0
9.00,1315.57579,30.89039153,231.3878847,0
6.92,1678.961871,40.79190131,328.3936242,0
9.64,2069.13209,16.97986002,371.3694691,0
13.20,626.5671335,37.02311054,473.9376243,0
1.95,1776.761589,8.070205907,785.2453022,0
3.00,626.1842733,48.6702086,389.6715292,0
6.25,2529.139981,41.58246628,536.8095315,0
12.47,2041.123678,15.47902659,54.31768494,0
4.32,2437.055402,18.47753029,992.7693841,0
13.39,1241.856211,26.08716533,597.5651667,0
1.76,1450.285404,10.62886823,876.7859468,0
1.88,1545.201065,14.28405644,160.2828529,0
6.98,476.2011172,37.1444526,94.85628859,0
9.15,2353.710684,17.65681654,369.5697813,0
9.41,381.0867945,36.85434165,745.501609,0
12.99,349.655102,11.48528906,159.1417057,0
12.58,393.3282461,49.34362862,211.9605602,0
0.19,665.0072356,3.127539263,555.2369166,0
2.72,1509.430344,11.83807205,770.6534083,0
9.43,889.9519116,48.84107338,727.1008327,0
12.29,2243.59894,27.46026948,839.8167846,0
1.93,1375.374209,31.25309631,970.3895675,0
5.79,2528.631542,24.16966354,303.9503529,0
2.18,1085.241966,47.142313,627.5190525,0
0.80,369.7365638,38.49064885,345.2530292,0
1.70,757.3738029,39.75421521,488.87138,0
6.26,159.3967788,14.58214349,468.2407383,0
3.96,1422.454221,31.00887835,738.4838743,0
0.46,761.1827835,23.90152269,515.3392733,0
9.65,2412.559291,20.66895544,807.908513,0
4.95,523.4786991,38.63348641,261.0251951,0
13.30,489.553626,35.24883541,207.3545855,0
3.95,1238.145133,15.66850654,538.27599,0
1.09,2132.951367,45.88740968,788.4291321,0
13.99,566.7953414,5.485093193,112.3327381,0
0.49,176.3366741,28.58161552,889.5567893,0
2.72,1705.369841,15.93180623,704.7226109,0
8.59,629.0658954,49.03259261,331.7102776,0
8.02,2217.609856,21.52459204,39.43983453,0
0.35,443.2184383,36.95567892,809.4268663,0
3.00,621.738828,40.76521209,790.7487886,0
13.72,2957.666248,30.08009334,362.6468023,0
13.00,2419.853499,23.83707595,850.1959183,0
9.62,805.1919713,48.76655875,223.7534553,0
5.80,2873.822209,31.81001863,270.6461522,0
12.15,371.1470586,7.400481979,851.1061257,0
11.24,2472.188222,37.61161585,88.75974504,0
1.35,2431.180924,38.56804565,44.35990656,0
11.23,2742.3112,26.19667379,273.3318012,0
8.46,70.72961031,12.30363678,212.1114807,0
13.64,418.3879067,33.80095432,377.2730538,0
1.95,1925.336737,48.38000398,29.86684398,0
4.28,81.40828804,17.40095784,785.6208809,0
12.13,908.0681992,15.08997919,439.8556835,0
6.89,2067.80456,16.55673201,250.331483,0
6.20,2741.974681,15.3642603,275.9353908,0
6.98,2608.657708,27.54343767,365.0835485,0
9.72,682.2205183,42.13020461,71.9662802,0
11.23,826.9584494,32.40501134,284.3917379,0
4.59,1090.738379,48.87134533,712.3451326,0
4.13,2755.135051,14.77696678,672.7635343,0
12.77,2554.79382,9.559883294,587.3087824,0
11.50,1744.289719,45.82430615,426.2263556,0
5.50,426.5592504,37.40091,190.2275646,0
6.90,2.373014875,35.38360406,680.3517298,0
4.57,2594.297865,9.982087896,26.75695192,0
9.13,88.37167865,26.83739721,539.0597478,0
7.96,1370.721866,43.40742543,90.58994994,0
4.75,290.2604642,14.10821026,795.4760123,0
8.17,2145.176782,11.5205275,688.5542957,0
12.51,2444.100781,48.4738771,375.9408655,0
13.38,888.0171907,49.71499368,702.3517439,0
11.98,76.7128536,28.49699716,207.1531175,0
0.50,470.0453752,39.90471114,17.72628825,0
5.26,966.0199798,10.30890475,239.2168294,0
9.39,960.2520516,12.12766938,698.722057,0
10.57,1325.348695,34.48586742,166.1144677,0
1.76,1092.182478,27.35801567,492.9044981,0
13.73,1612.283003,36.30279926,797.775883,0
2.23,1585.196226,32.59522869,140.3990812,0
3.33,429.9649378,8.138797394,705.521577,0
2.65,926.8254003,43.71809035,503.1612455,0
9.18,1163.918054,36.04594334,512.8604687,0
10.58,1815.955646,36.35067702,714.3118137,0
8.24,2449.040236,43.1452272,139.9060619,0
13.17,937.2815338,10.27346654,557.9043413,0
10.77,206.7267586,27.27398391,421.8056569,0
6.70,430.9987536,21.85520968,129.6205631,0
10.39,1372.5445,38.97937781,21.28102998,0
1.93,1916.262736,38.15932083,618.9369662,0
3.55,920.8414615,41.30458304,231.4069058,0
12.84,2792.257091,31.08420835,343.3880816,0
5.15,1365.626961,14.9018563,809.6811333,0
1.33,1550.327925,42.75166203,47.88060556,0
5.26,675.1711355,23.14738677,369.8018191,0
12.48,487.038349,16.48863504,494.8887669,0
9.30,2819.640579,28.37544825,214.9646502,0
7.31,1469.891424,40.13781576,883.8717312,0
5.54,968.0610383,6.495007029,867.5342197,0
1.38,2000.14226,31.78860438,416.3667098,0
12.73,2461.232444,0.396912078,273.7379998,0
4.99,1641.110736,30.33084157,933.3690113,0
9.03,656.7538345,45.07670213,400.8455222,0
5.04,1327.108059,30.65290157,925.2536629,0
0.12,660.2974794,32.91493082,591.9355836,0
8.59,987.1113231,9.174561587,911.4109392,0
9.28,1599.789083,10.74187888,892.6817195,0
10.92,58.91747855,48.80510778,758.8202532,0
1.34,2686.217813,22.69421971,865.9951997,0
2.34,2431.314216,28.39970474,637.5355107,0
6.82,1676.911155,13.72002269,412.541663,0
10.90,1162.725028,39.0765854,736.3612333,0
9.55,432.8716005,23.75062438,352.7369216,0
7.13,1140.521123,29.21681551,725.0070072,0
13.09,1157.202126,39.45829001,120.4785701,0
13.64,822.6891116,42.90049907,768.6336102,0
5.53,2090.497846,37.01182124,707.3730565,0
7.19,1689.276102,9.77408186,578.1294931,0
11.56,437.4139443,34.02366203,495.7235624,0
1.00,1054.412907,27.79580602,538.6216081,0
2.37,1577.653645,48.3272691,249.0784134,0
0.31,2574.977283,24.50122103,702.5727383,0
3.30,589.0345164,39.21430586,578.1515576,0
3.54,1916.000804,28.23836171,268.545131,0
4.17,809.4848382,41.26198985,271.756335,0
9.76,635.8204812,15.69662838,679.0260303,0
4.67,1902.329796,13.7527341,925.2089756,0
1.03,2691.166885,23.3625312,468.5773095,0
12.57,1702.453481,43.95985641,14.88895258,0
12.09,937.3869808,31.52723295,187.804303,0
4.14,584.6516654,7.360104477,53.07073061,0
12.24,931.4791742,16.62199081,128.2101418,0
1.07,1890.885976,13.83785845,949.4089179,0
1.18,762.8502642,10.88044679,159.5088751,0
13.27,922.6892728,14.6441486,529.4259062,0
3.71,863.656914,21.57672902,423.5330311,0
1.71,402.5952386,38.39137886,591.0618304,0
6.07,145.2293222,30.95254551,33.1583339,0
3.65,1748.993826,39.82853278,960.0174697,0
2.20,592.8742915,45.79368114,764.3100782,0
11.81,1553.294216,37.43762618,240.1922112,0
4.12,1306.654586,10.32307564,793.1054266,0
3.12,1435.436429,14.55139225,707.8367826,0
4.24,1468.8887,6.305367675,596.8466749,0
11.61,335.5388774,47.0743337,914.8669434,0
7.59,1593.397721,21.14175105,99.42562909,0
5.70,2298.201669,29.82596311,757.8913941,0
12.91,1531.147432,1.873778894,442.8271446,0
2.13,645.6346445,3.612795267,875.4331345,0
12.88,2896.524244,19.0073992,312.6331904,0
13.76,2926.631724,48.17886845,851.3429055,0
7.53,703.0205012,33.46705487,535.415208,0
12.54,1691.010573,37.49018265,870.7046666,0
2.27,2213.272103,19.67698174,717.5600892,0
2.26,417.3458398,37.0504283,369.3913764,0
10.26,1863.064465,5.138258987,300.9573633,0
6.59,862.6087693,48.60459441,825.9380595,0
5.72,159.8219253,6.159425299,171.8167559,0
6.56,87.69629171,2.577520982,422.0889218,0
1.62,1638.434058,10.38710925,595.0926425,0
2.60,2770.988228,2.061991747,199.7288799,0
5.41,887.2123069,38.20400782,789.101991,0
12.05,2139.986806,23.98853867,826.8809561,0
12.12,2863.00799,40.94555307,168.5579243,0
2.02,1138.207997,31.80338376,316.3544732,0
3.07,2903.460399,4.552454223,890.4118898,0
4.50,2452.351631,18.11371002,788.1011502,0
7.94,2674.201009,49.98572192,300.480221,0
0.87,935.786604,41.85615351,225.0974139,0
5.82,1202.537339,14.30591888,399.608522,0
2.34,1552.488492,28.14668965,985.7183595,0
13.89,622.3920377,29.15394449,218.6687666,0
7.40,1908.577038,25.39891545,468.869933,0
5.53,799.9431567,23.44052974,665.85388,0
1.94,2960.882739,20.02286127,404.1124127,0
0.46,2850.541617,19.71113792,588.416015,0
9.80,1778.702614,33.98382898,522.9185204,0
4.91,2428.658416,31.10891273,675.4673927,0
7.56,2674.923826,34.47974989,2.684520734,0
6.00,2369.20418,19.79743309,472.2919767,0
2.02,2081.996686,5.279263092,729.6527956,0
6.68,2018.463491,49.32597985,413.4193992,0
11.32,870.0243569,37.55446949,462.4797554,0
4.81,2911.036792,24.52000402,494.5047708,0
3.72,1694.77745,46.67222296,224.162947,0
13.45,162.6627552,33.4112027,406.5277372,0
7.81,876.734161,5.665224381,547.8647847,0
12.81,1504.414135,1.322810237,722.3696235,0
5.90,1371.871671,36.68685217,167.140523,0
9.31,2426.069964,17.64819067,4.322886338,0
0.69,1354.899295,2.598304568,25.40253147,0
2.99,1133.66535,28.66680857,892.2856867,0
0.38,1214.506174,23.31039129,516.4002527,0
5.08,1717.297363,13.82730676,833.0947524,0
9.55,2866.490903,15.87935178,117.1774729,0
8.33,222.136197,36.13438552,893.2498587,0
8.97,414.4541299,41.05309014,26.64164365,0
5.26,2079.156835,4.011309859,387.4470642,0
13.12,2584.259746,47.53561022,576.9785473,0
7.78,1459.275541,2.695710511,446.8552958,0
2.64,1221.041402,44.50145677,106.5949606,0
10.30,2792.869019,34.82612912,598.7501572,0
12.02,551.4710865,45.75614824,147.8010691,0
11.01,2035.84386,8.852135101,777.1361751,0
9.67,1812.111578,2.57898988,212.8622153,0
2.02,777.9088562,45.45657667,444.6193473,0
4.44,1695.009113,9.522001221,277.9685298,0
1.83,1800.356717,25.64053416,785.8712306,0
4.80,2149.585332,44.21905441,99.27592411,0
12.57,826.9660981,34.85380927,617.8080897,0
13.21,1406.499396,0.581923963,503.2672686,0
8.09,302.1446818,47.49323218,250.3961583,0
3.78,338.7405079,26.38522231,301.8250243,0
0.00,2496.667256,16.1474302,572.6974761,0
10.62,151.3581965,45.15048337,982.5001476,0
10.90,2727.910111,36.11345252,621.5257193,0
4.55,1349.411946,18.49822828,314.9181529,0
9.08,2107.516229,21.06119421,885.7400612,0
10.35,2605.924974,16.42221018,299.9147871,0
0.30,2651.828036,31.41883212,805.0518429,0
11.08,2836.970026,8.765915343,660.9316231,0
6.87,823.7448628,6.304688503,495.1069542,0
9.47,1931.224075,11.75739628,637.737091,0
10.29,856.1683503,2.150574387,378.0623561,0
1.52,721.7971974,12.56835847,470.4887485,0
5.39,1394.265591,42.68295867,228.2125153,0
1.07,2150.300757,40.02752514,192.2981883,0
11.40,2910.676223,12.33372556,990.3356695,0
10.52,709.2324979,1.841399655,13.54956736,0
10.39,1788.255099,49.94872116,497.5634172,0
5.65,1283.690119,34.60717194,36.94008939,0
12.02,1976.297993,17.46582738,525.30458,0
5.07,2522.29929,25.76640262,702.1161713,0
4.81,1016.653221,35.39999261,220.3295835,0
0.95,1049.251247,35.17479993,273.0616419,0
12.70,1440.825402,31.19679576,544.2134815,0
8.93,341.0785204,42.90264511,572.1559914,0
8.85,2770.114197,2.305208144,930.3094451,0
11.14,2874.129768,41.03426108,86.48169544,0
11.26,2730.316912,8.962693422,881.3095895,0
7.91,1453.603734,18.28430365,535.4867441,0
9.60,1148.737695,2.693460596,335.6613699,0
3.83,1580.884639,39.58074112,453.1446839,0
13.13,1727.729966,3.91563959,32.08148721,0
3.09,980.2838508,31.71881644,845.6133612,0
4.31,2820.286563,0.981934957,415.0084703,0
7.31,1039.928967,37.6316588,559.4219011,0
2.21,2065.101757,32.84800087,106.3488541,0
0.53,1291.03842,29.12860473,569.7801096,0
6.84,527.1683897,43.01223371,259.7650325,0
0.08,2600.672127,10.81137494,844.3514143,0
12.01,779.7331215,2.570087279,699.645464,0
0.45,2787.899841,20.98854908,311.4763868,0
9.78,1651.263175,7.326688619,548.4737871,0
0.00,2952.86718,2.051102678,845.2198959,0
5.40,2076.819861,12.63421252,819.3403237,0
4.70,677.4120926,1.325954143,942.450142,0
3.19,850.1854791,24.81303277,558.2690752,0
5.73,333.018286,48.36361657,595.1302563,0
8.61,1394.706558,44.88116279,228.0966216,0
6.75,155.2585288,8.315753024,981.3683475,0
13.85,1840.447589,11.23710806,98.24440363,0
7.41,614.0972213,6.091467962,390.2914552,0
